TITLE;TYPE;RATING;REVIEWS;ADDRESS;LATITUDE;LONGITUDE;POSTAL_CODE;PRICE;DESCRIPTION;TAGS;
Amparito Roca - Juan Bravo;De mercado;0;0;Calle de Juan Bravo, 12, 28006 Madrid;40.432586;-3.6847874;28006;53;¡Que suene la música! Y si es un pasodoble, mejor. Y si el pasodoble se titula Amparito Roca, mejor que mejor. Porque en este restaurante que lleva el nombre de la pieza que creó el compositor Jaume Teixidor Dalmau probarás cocina popular que tanto hace trabajar la memoria del comensal. De ahí el éxito que ha tenido desde el día que abrió sus puertas en Madrid en 2016 tras 22 años en Guadalajara. La carta es una sinfonía de platos de toda la vida, como los callos, aunque no renuncia a ciertos recursos modernos, como podría ser una espuma de bergamota. Ni tampoco a propuestas que hace años podrían parecer exóticas, como el ceviche. Pero aquí mandan las alubias pochas con arreglo suave de fabada, el salpicón de bogavante, la menestra de verduras con setas...;De moda, De negocios, Familia, Carnes, De cuchara, Marisco, Tartar, Selección Insider - Mariscos, Selección Insider - Trendy;
Morao Tapas Serrano;Español;0;0;Calle de Serrano, 85, 28006 Madrid;40.4366852;-3.6865791;28006;15;;Con amigos, Familia, Grupos, Hamburguesas, Pinchos y Tapas, Family Days, Restaurant Week, Europeo;
Il Mercato;Italiano;0;0;Calle de López de Hoyos, 81, 28002 Madrid;40.4445642;-3.6742873;28045;15;;Económicos, Europeo;
Roraima Bar Restaurante;Español;0;0;Calle Estébanez Calderón, 7, 28020 Madrid;40.4633739;-3.6912866;28020;22;;Europeo;
RUCHO BAR;Mexicano;0;0;Calle de Valencia, 9, 28012 Madrid;40.4073706;-3.7000857;28012;15;;Económicos, Latino;
El 2 de Fortuny;De mercado;0;0;Calle de Fortuny, 2, 28010 Madrid;40.4282494;-3.6909767;28010;40;;Family Days;
Quinoa Coffee;Internacional;0;0;Calle de López de Hoyos, 81, 28002 Madrid;40.4445642;-3.6742873;28045;15;;Económicos, Family Days;
Le Monde;Internacional;0;0;Calle de Atocha, 92, 28012 Madrid;40.410768;-3.696419299999999;28012;25;;Family Days;
La Huerta del Backstage;Catalán;0;0;Av. de Manoteras, 22  local nº 3, 28050 Madrid;40.4871317;-3.668063;28050;30;;Europeo, Español;
Lok Gastrobar;Internacional;0;0;Calle de Narváez, 26, 28009 Madrid;40.4217814;-3.6761713;28009;25;;;
Restaurante Jinan;Asiático;0;0;Calle de Martín de los Heros, 19, 28008 Madrid;40.4251246;-3.7143856;28008;15;;Con amigos, Económicos;
La Lonchería - Barceló;Mexicano;0;0;Calle Barceló, 6 (2da planta), 28004 Madrid;40.4267717;-3.6988569;28004;15;;Económicos, Latino;
Camino Viejo;Español;0;0;Calle Máximo San Juan, 5, 28017 Madrid;40.4323055;-3.6505022;28017;15;;Económicos, Europeo;
Leka Ópera;Mediterráneo;0;0;Calle de Santiago, 1 dcha, 28013 Madrid;40.416037;-3.709733;28013;15;;;
Leka Leka Bar;Mediterráneo;0;0;Calle San Bruno, 3, 28005 Madrid;40.4128458;-3.7080587;28005;15;;;
Mumbai Tanduri Masala;Indio;0;0;Calle de Tumaco, 22, 28027 Madrid;40.445329;-3.634297799999999;28027;15;;Familia, Económicos, SABOREA ASIA, Asiático;
El Espejo Nouveau;Español;0;0;Paseo de Recoletos, 31, 28004 Madrid;40.4237307;-3.6916361;28004;35;;Afterwork, Family Days, Europeo;
Grama Arts;De Fusión;0;0;Calle del Pez, 40, 28004 Madrid;40.424376;-3.7069833;28004;20;;Afterwork, Con amigos;
Matt;Mediterráneo;0;0;Calle Mateo Inurria, 19, 28036 Madrid;40.4672182;-3.6841655;28036;30;;Afterwork, Carnes;
O Mamma Mia - El Corte Inglés Méndez Álvaro;Italiano;0;0;Calle Retama, 8, 28045 Madrid;40.3950656;-3.6756276;28045;20;;Europeo;
Pajarita;De mercado;0;0;Calle Apodaca, 20, 28004 Madrid;40.4272742;-3.6997592;28004;25;;;
Bruja'swing;Italiano;0;0;Calle de Puerto Rico, 13, 28016 Madrid;40.4540382;-3.6743864;28016;15;;Económicos, Family Days, Europeo;
Tacazzo;Mexicano;0;0;Calle de Narváez, 61, 28009 Madrid;40.4171838;-3.6761372;28009;25;;Family Days, Latino;
El Nuevo Cortijo;Internacional;0;0;Calle Ginzo de Limia, 42, 28029 Madrid;40.47833350000001;-3.7034867;28029;14;;;
Asia Asako;Asiático;0;0;Calle de Caracas, 1, 28010 Madrid;40.4309294;-3.6967116;28010;25;;Afterwork, SABOREA ASIA;
Xocolate Madrid;Mediterráneo;0;0;Calle de Fortuny, 47, 28010 Madrid;40.4337224;-3.6902959;28010;20;;;
ChachaMoon;Chino;0;0;Ronda de Atocha, 13, 28012 Madrid;40.4068104;-3.695495599999999;28012;15;;Económicos, Asiático;
El Rincon Del Ña;De mercado;0;0;Av. del General Perón, 8, 28020 Madrid;40.45232499999999;-3.6983838;28020;30;;;
Casa Castelló;Español;0;0;Calle de Castelló, 1, 28001 Madrid;40.4224092;-3.681916199999999;28001;20;;Afterwork, Con amigos, Pizza, Family Days, Europeo;
Holy Mary;De Fusión;0;0;Calle de Núñez de Arce, 11, 28012 Madrid;40.41527749999999;-3.7012589;28012;15;;Ceviche, Económicos;
El Patron;Mexicano;0;0;Calle del General Díaz Porlier, 8, 28001 Madrid;40.4256467;-3.6767438;28001;15;;Económicos, Family Days, Latino;
La Caraba  Taberna Andaluza;Andaluz;0;0;Paseo de la Habana, 13, 28036 Madrid;40.4498379;-3.689084;28036;18;;Family Days, Europeo, Español;
#TheVar;Español;0;0;Calle de Uruguay, 1, 28016 Madrid;40.4553438;-3.676733699999999;28016;40;;Con amigos, De negocios, Familia, Grupos, Terraza, Arroces, Carnes, Marisco, Paella, Europeo;
El Economato - Las Letras;Español;0;0;Calle de Echegaray, 16, 28014 Madrid;40.4154375;-3.6996451;28014;15;;Con amigos, Calçots, Económicos, Europeo;
Prontos pizza;Italiano;0;0;Calle maudes 23, 28003 Madrid;40.4453032;-3.6996245;28003;12;;Económicos, Europeo;
Las crocketas de Ales;Español;0;0;Calle del General Díaz Porlier, 8, 28001 Madrid;40.4256467;-3.6767438;28001;10;;Económicos, Europeo;
La Arepera;Venezolano;0;0;Calle de Tetuán, 20, 28013 Madrid;40.4176926;-3.7034134;28013;15;;Family Days;
Miños - Restaurante Lechonería;Latino;0;0;Calle del Teniente Coronel Noreña, 14, 28045 Madrid;40.389022;-3.694200899999999;28045;15;;Family Days;
Museo Taurino;Español;0;0;Av. de Pedro Diez, 4, 28019 Madrid;40.3908329;-3.7291876;28019;13;;Europeo;
Doce;Español;0;0;Calle de la Bolsa, 12, 28012 Madrid;40.4151056;-3.705021;28012;20;;Con amigos, Family Days, Europeo;
Mómó sapori&salute;Italiano;0;0;Calle de López de Hoyos, 460, 28043 Madrid;40.4686318;-3.6523795;28043;15;;Family Days, Europeo;
Sumer Magallanes;Mediterráneo;0;0;Calle Magallanes, 17, 28015 Madrid;40.4347936;-3.7058267;28015;12;;;
Sumer Bravo Murillo;Mediterráneo;0;0;Calle de Bravo Murillo, 17, 28015 Madrid;40.4353519;-3.7046246;28015;12;;;
Tiendas de Señorio Engracia;Andaluz;0;0;Calle de Sta Engracia, 38, 28010 Madrid;40.4321679;-3.6972913;28010;22;;Europeo, Español;
Xantar Astur;Asturiano;0;0;Travesía de Téllez, 6, 28007 Madrid;40.4023966;-3.6810403;28007;20;;Family Days, Europeo, Español;
La Más Rica De Chamberí;Español;0;0;Calle de García de Paredes, 27, 28010 Madrid;40.4368115;-3.698956099999999;28010;25;;Europeo;
Nudista - Chueca;Mediterráneo;0;0;Calle de Augusto Figueroa, 20, 28004 Madrid;40.4222281;-3.6981445;28004;20;;;
Tamán;Mexicano;0;0;Calle de Alfonso VI, 6, 28005 Madrid;40.4133144;-3.7122278;28005;27;;Latino;
Taberna Al Natural;Español;0;0;Calle Julio Camba, 7, 28028 Madrid;40.4313904;-3.6644161;28028;24;;Europeo;
Avilés Siempre;Asturiano;0;0;Calle de Bocángel, 35, 28028 Madrid;40.4270088;-3.6626012;28028;25;;Con amigos, Europeo, Español;
Rosa;Español;0;0;Calle Vicenta Parra, 4, 28019 Madrid;40.3971197;-3.7178273;28019;14;;Con amigos, Europeo;
María y la Galleta;Mediterráneo;0;0;Calle Barceló, 5, 28004 Madrid;40.4265749;-3.7007464;28004;35;;Con amigos, De moda, Ceviche, Croquetas, Poke, Tartar, Selección Insider - Mediterráneos, Selección Insider - Trendy, ELLE Gourmet;
SanYsidro;De Autor;8,4;233;Calle de San Marcos, 8, 28004 Madrid;40.4216492;-3.6993336;28004;30;;Afterwork, Mediterráneo;
Fetén Bolera Clandestina - Hotel Bless Madrid;Mediterráneo;0;0;Calle de Velázquez, 62, 28001 Madrid;40.4281142;-3.6835392;28001;20;;Afterwork, Selección Insider - Mediterráneos;
Cerveceria Internacional Norwich;Internacional;0;0;Calle de la Marroquina, 38, 28030 Madrid;40.407804;-3.64773;28030;15;;;
Anoa;Español;8,5;3;Calle de Santa Isabel, 5, 28012 Madrid;40.4113076;-3.6986073;28012;20;;Nochebuena y Navidad, Europeo;
Sakura;Chino;8,5;19;Calle de Gutierre de Cetina, 69, 28017 Madrid;40.4307116;-3.6415927;28017;15;;Con amigos, Asiático;
La Vendetta;Italiano;8,2;1006;Plaza Alcalde Moreno Torres, 4, 28050 Madrid;40.4875747;-3.655989699999999;28050;20;;Con amigos, Familia, Para niños, Para ver deportes, Pizza, Día del Padre, Europeo;
Chan Street Food;Chino;8,2;1745;Calle de Barbieri, 4, 28004 Madrid;40.4206695;-3.6982297;28004;13;;Grupos, Económicos, Family Days, SABOREA ASIA, Asiático;
Grazie Mille;Vida nocturna;8,6;1590;C/ Mayor, 31, 28013 Madrid;40.41608;-3.707434199999999;28012;26;;Con amigos, Cumpleaños, Despedida de solter@, Familia, Pizza, Certificado de Excelencia TripAdvisor 2018;
Sandó - Hotel Santo Domingo;Creativo;8,6;824;Calle Isabel la Católica, 2, 28013 Madrid;40.42080259999999;-3.708912299999999;28013;50;;Brunch, Con amigos, Cumpleaños, De negocios, Grupos, Hotel, Romántico, Cochinillo, De cuchara, Certificado de Excelencia TripAdvisor 2018, Día de la Madre, Nochebuena y Navidad, Restaurant Week, San Valentín;
Bache;Creativo;8,6;948;Calle de Rodríguez San Pedro, 2, 28015 Madrid;40.4316874;-3.7054221;28015;25;Informal y divertido. Así podríamos definir este pequeño restaurante, en el que el chef Ale Alcántara practica una cocina de base gaditana pero que vuela libre. La planta de abajo, con los cocineros trabajando al lado, es ideal para una comida bulliciosa. El comedor de arriba o la terraza al fresco invitan más a tomárselo con calma. Bache, -nombre que se da a algunas casas de comida en Cádiz- se pega más a su origen en platos como las croquetas de puchero o la ensaladilla de carabinero. En el resto de la carta, se traslada hasta Asia para creaciones originales como los saam de ortiguillas o el cazón, que se presenta en forma de guiso con curry.La carrillera de cerdo ibérico se arrima hasta Marruecos arropada por un cuscús con verduritas mientras que el sándwich japocubano lo dice todo con su nombre.. La personalidad de Alcántara asoma de nuevo en los postres con un cheesecake hecho con el cada vez más valorado gaditano queso Payoyo o el tiramisú a la manera del chef. Para beber, la mejor opción es elegir algún vino de Jerez.;Con amigos, Familia, Selección Insider - Grandes chefs, Selección Insider - Terrazas, Certificado de Excelencia TripAdvisor 2018, Día del Padre;
La H es Muda - Profesor Waksman;Internacional;8,6;774;Calle Prof. Waksman, 5, 28036 Madrid;40.4561988;-3.6888698;28036;12;;Hamburguesas, Certificado de Excelencia TripAdvisor 2018, Día del Padre, Económicos;
La Nueva Batea;Arrocería;8,6;192;Calle de Bordadores, 2, 28013 Madrid;40.4163226;-3.7076573;28013;30;;Arroces, Paella, Europeo, Español;
Bambola Vistalegre;Gastronómico;0;0;C/ Castrogeriz, 18, 28025 Madrid;40.3865811;-3.7400377;28025;17;;Bodas, Comuniones, Cumpleaños, Despedida de solter@, Jardín, Pinchos y Tapas, Italiano, Europeo;
Al Natural;Vegetariano;0;0;C/ Zorrilla, 11, 28014 Madrid;40.4168202;-3.6970832;28014;23;;Bodas, Comuniones, Con amigos, Cumpleaños, Despedida de solter@, Familia, Grupos, Tipico, Certificado de Excelencia TripAdvisor 2018, Día del Padre, Family Days, Fin de Año y Año Nuevo, Healthy, Nochebuena y Navidad;
Delhi;Indio;0;0;C/ Duque de Osuna, 6, 28015 Madrid;40.4251237;-3.7117837;28015;14;;Comuniones, Cumpleaños, Despedida de solter@, Terraza, Tipico, Día del Padre, Asiático;
Extremadura;Gastronómico;0;0;C/ Libertad, 13, 28004 Madrid;40.4208672;-3.697648;28004;25;;Carnes, Europeo, Español;
Saaron;Gallego;0;0;C/ Santa María Micaela, 4, 28008 Madrid;40.4254601;-3.7131484;28008;20;;Con amigos, Cumpleaños, Despedida de solter@, Familia, Terraza, Bacalao, Carnes, Marisco, Europeo, Español;
La Gastrotaberna;Gastronómico;0;0;C/ Arte, 33, 28033 Madrid;40.4831141;-3.6700483;28033;40;;Con amigos, Cumpleaños, Selección Insider - Gastronómicos, Día del Padre, Fin de Año y Año Nuevo;
La Plaza - El Pardo;Castellano;0;0;C/ Plaza del Caudillo, 3, 28048 Madrid;40.51979650000001;-3.776997;28048;24;;Comuniones, Despedida de solter@, Terraza, Carnes, Europeo, Español;
Iregua;Español;0;0;C/ Fuente del Berro, 7, 28009 Madrid;40.4266339;-3.6706642;28009;36;;Italiano, Europeo;
Teatro Real;Mediterráneo;0;0;C/ Felipe V, 2, 28013 Madrid;40.41870369999999;-3.710611;28013;37;;;
Penedela;Asturiano;0;0;C/ Alar del Rey, 14, 28042 Madrid;40.4708816;-3.5828946;28042;28;;Terraza, Europeo, Español;
Lazaro's - Cerro de Garabitas;Mediterráneo;0;0;C/ Cerro de Garabitas, 10, 28053 Madrid;40.3966659;-3.6686231;28053;23;;;
Shimla;Indio;0;0;C/ Manuela Malasaña, 37, 28004 Madrid;40.4288055;-3.7056218;28004;19;;Asiático;
O Cacho do Jose;Gallego;0;0;Plaza de Santa Ana, 5, 28012 Madrid;40.41505009999999;-3.7004567;28012;28;;Europeo, Español;
Olokun;Cubano;0;0;C/ Fuencarral, 105, 28004 Madrid;40.4284864;-3.7022742;28004;20;;Latino;
La Nava;De mercado;0;0;C/ Isabel Colbrand, 20, 28050 Madrid;40.5103318;-3.678708;28050;20;;Comuniones, Con amigos, Cumpleaños, Familia, Terraza, Carnes;
El Burgalés;Español;0;0;Avenida del General Fanjul, 21, 28044 Madrid;40.3835919;-3.767473499999999;28044;17;;Terraza, Europeo;
Fonda La Lechuga;Español;0;0;C/ La Lechuga, 2, 28012 Madrid;40.41433929999999;-3.7065662;28012;30;;Con amigos, Familia, Tipico, Carnes, Pinchos y Tapas, Fin de Año y Año Nuevo, Europeo;
Al-Amán II;Árabe;0;0;C/ Leganitos, 27, 28013 Madrid;40.4218879;-3.710492;28013;19;;Con amigos, Cumpleaños, Despedida de solter@, Familia, Tipico;
La Zaguina;Andaluz;0;0;C/ Rafael Calvo, 36, 28010 Madrid;40.4339488;-3.691856;28010;25;;Con amigos, Familia, Bacalao, Carnes, De cuchara, Paella, Pinchos y Tapas, Europeo, Español;
Espacio 33;Gastronómico;0;0;Paseo de la Castellana, 259 D, 28046 Madrid;40.4790859;-3.686848;28046;45;;Con vistas, Español, Europeo;
MyVeg;Español;0;0;C/ Valverde, 28, 28004 Madrid;40.422371;-3.7016131;28004;25;;Con amigos, Certificado de Excelencia TripAdvisor 2018, Fin de Año y Año Nuevo, Healthy, Europeo;
Taberna de San Bernardo;Español;0;0;C/ San Bernardo, 85, 28015 Madrid;40.42844420000001;-3.7063373;28015;15;;Con amigos, Familia, De cuchara, Europeo;
Smile Thai;Tailandés;0;0;C/ Alcalá, 84, 28009 Madrid;40.422997;-3.6793428;28009;26;;Bodas, Comuniones, Con amigos, Cumpleaños, Despedida de solter@, Carnes, De cuchara, Asiático;
El Chic Time;Internacional;0;0;C/ de la Moreria,11, 28005 Madrid;40.4129597;-3.7133862;28005;18;;Con amigos, Cumpleaños, Familia, Carnes, Hamburguesas, Pinchos y Tapas;
La Tasca Mexicana;Mexicano;0;0;C/ Costanilla de San Pedro, 9, 28005 Madrid;40.4124412;-3.7106308;28005;17;;Latino;
Vilalua Ayala;Gallego;0;0;Calle Ayala, 87, 28006 Madrid;40.4273385;-3.6737866;28006;14;;Carnes, Marisco, Pinchos y Tapas, Económicos, Europeo, Español;
Sigland;Internacional;0;0;C/ San Bernardo, 118, 28015 Madrid;40.4316822;-3.704849;28015;15;;Bodas, Buffet libre, Comuniones, Con amigos, Cumpleaños, Despedida de solter@, Familia, Carnes, Marisco, Paella, Pizza, Sushi;
Gallo Azul Cervecería Restaurante;Español;0;0;C/ Jeronima LLorente, 64, 28039 Madrid;40.4530456;-3.7085749;28039;22;;Con amigos, Cumpleaños, Despedida de solter@, Familia, Terraza, Carnes, Marisco, Pinchos y Tapas, Europeo;
Viva Brasil;Brasileño;0;0;C/ Embajadores, 93, 28045 Madrid;40.4001144;-3.6984926;28045;15;;Latino;
Gastro Wriasko;De Autor;0;0;C/ Lagasca, 103, 28006 Madrid;40.4341875;-3.6845872;28006;41;;Con amigos, Cumpleaños, Carnes, Pinchos y Tapas, Creativo;
Casa Berenguer;Español;0;0;C/ Corazón de María, 57, 28002 Madrid;40.4472254;-3.6668;28002;30;;Con amigos, Familia, Arroces, Paella, Europeo;
The Ranch;Americano;0;0;C/ Ferraz, 9 Local 2, 28008 Madrid;40.4231643;-3.714252499999999;28008;18;;Comuniones, Con amigos, Cumpleaños, Carnes, Hamburguesas;
Santo y Seña;Mediterráneo;0;0;C/ Doctor Fleming, 23, 28036 Madrid;40.4598431;-3.6881559;28036;30;;Con amigos, Cumpleaños, Despedida de solter@, Familia, Carnes, Hamburguesas, Pinchos y Tapas;
Sobre Vino;Español;0;0;C/ Conde de Peñalver, 94, 28006 Madrid;40.4340837;-3.6745449;28006;32;;Con amigos, Cumpleaños, Despedida de solter@, Familia, Terraza, Bacalao, Pinchos y Tapas, Tartar, Europeo;
Le Pain Quotidien Velázquez;Gastronómico;0;0;C/ Velázquez, 92, 28001 Madrid;40.4326399;-3.6833199;28006;17;;Bodas, Con amigos, Cumpleaños, Familia, Mediterráneo;
Le Pain Quotidien Gran Vía;Gastronómico;0;0;C/ Gran Vía, 46, 28013 Madrid;40.4205934;-3.7059286;28013;17;;Bodas, Con amigos, Cumpleaños, Familia;
Mesa3;De mercado;0;0;Calle Santa Teresa, 8, 28004 Madrid;40.4257195;-3.6958141;28004;35;;Con amigos, Cumpleaños, Tipico, Carnes, Certificado de Excelencia TripAdvisor 2018, Fin de Año y Año Nuevo;
Totó e Peppino;Italiano;0;0;Calle Fernando VI, 29, 28004 Madrid;40.4244093;-3.6951589;28004;25;;Con amigos, Tipico, Pizza, Europeo;
Las Brasas de Vulcano;Español;0;0;Calle Álvarez Gato, 7, 28012 Madrid;40.4151281;-3.7016789;28012;18;;Europeo;
La Fragua de Vulcano;Español;0;0;Calle Álvarez Gato, 9, 28012 Madrid;40.4151153;-3.7015405;28012;18;;Con amigos, Tipico, De cuchara, Pinchos y Tapas, Pizza, Europeo;
Panaria - Bernabéu;Internacional;0;0;Calle Rafael Salgado, 19, 28036 Madrid;40.4543766;-3.6874434;28036;15;;Con amigos, Pizza, Económicos;
Tapanco;Internacional;0;0;Calle de Trafalgar, 10, 28010 Madrid;40.4316293;-3.7003164;28010;28;;Con amigos, Terraza, Hamburguesas;
Kobe;Asiático;0;0;Glorieta Monte del Gozo, 3, 28050 Madrid;40.5100618;-3.6672335;28050;25;;Con amigos, Terraza, De cuchara, Marisco, Sushi, Día de la Madre;
La Cazuelita;Español;0;0;Costanilla de los Desamparados, 21, 28014 Madrid;40.4114318;-3.6966401;28014;7;;Con amigos, Tipico, Pinchos y Tapas, Certificado de Excelencia TripAdvisor 2018, Europeo;
